Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_11,Group_12,Group_13,Group_14,Group_15,Group_16,Group_17,Group_18,Group_19,Group_20,Group_21,Group_22,Group_23,Group_24,Group_25
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
0.8971236666667,1.128643833333,1.4190295,1.785207,2.248781333333,2.801218666667,3.463145333333,4.316847333333,5.382750333333,6.713855666667,8.376489666667,10.45364666667,13.04917,16.29302666667,20.28754,25.34768,31.67643,39.59304,49.49739,61.76184,77.23861,96.60935,120.8569,151.2126,189.2199
